"","title","movie_id","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science Fiction","Thriller","TV Movie","War","Western"
"8162","Sabotage",8162,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8163","Clouds of Sils Maria",8163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8164","Laggies",8164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8165","Freezer",8165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8166","Mythica: A Quest for Heroes",8166,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8167","Black Sea",8167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8168","Escobar: Paradise Lost",8168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8169","Blind",8169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8170","PK",8170,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"8171","The Hundred-Foot Journey",8171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8172","A Million Ways to Die in the West",8172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8173","Life After Beth",8173,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"8174","Brick Mansions",8174,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8175","The Boxtrolls",8175,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"8176","Vampire Academy",8176,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"8177","Blue Ruin",8177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8178","The Gambler",8178,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8179","Men, Women & Children",8179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8180","Feast",8180,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"8181","The Bélier Family",8181,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"8182","Drive Hard",8182,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8183","Tammy",8183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8184","Good People",8184,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8185","Joy Ride 3",8185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8186","The Road Within",8186,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8187","The Captive",8187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8188","Lizzie Borden Took An Ax",8188,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"8189","Tinker Bell and the Pirate Fairy",8189,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8190","The Zero Theorem",8190,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"8191","I Origins",8191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"8192","3 Days to Kill",8192,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8193","Haunt",8193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8194","Gutshot Straight",8194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8195","Trash",8195,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8196","The Best of Me",8196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8197","Into the Storm",8197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8198","Son of Batman",8198,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8199","And So It Goes",8199,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8200","Calvary",8200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8201","Enemy",8201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"8202","The Salvation",8202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"8203","Adult Beginners",8203,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8204","Leviathan",8204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8205","Locke",8205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8206","Selma",8206,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"8207","Suite Française",8207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"8208","Tinker Bell and the Legend of the NeverBeast",8208,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8209","The Monuments Men",8209,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"8210","A Haunted House 2",8210,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8211","What's Going On With My Sister",8211,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"8212","Alexander and the Terrible, Horrible, No Good, Very Bad Day",8212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8213","The Voices",8213,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8214","Winter's Tale",8214,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"8215","Cold in July",8215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8216","'71",8216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
"8217","Paper Planes",8217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8218","A Merry Friggin' Christmas",8218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8219","Cake",8219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8220","Kite",8220,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8221","Serena",8221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8222","She's Funny That Way",8222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8223","The Green Inferno",8223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8224","Night Moves",8224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8225","The Tribe",8225,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8226","Roald Dahl's Esio Trot",8226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8227","Heaven is for Real",8227,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8228","Wrong Turn 6: Last Resort",8228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8229","The Taking",8229,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"8230","The Signal",8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8231","Debug",8231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"8232","Maps to the Stars",8232,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8233","Song of the Sea",8233,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"8234","Video Games: The Movie",8234,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8235","Rosewater",8235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8236","Goodnight Mommy",8236,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"8237","Age of Tomorrow",8237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8238","Wish I Was Here",8238,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8239","Love & Mercy",8239,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"8240","Pride",8240,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8241","In the Blood",8241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8242","The Nut Job",8242,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8243","Jimmy's Hall",8243,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"8244","Think Like a Man Too",8244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8245","Rage",8245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8246","The Homesman",8246,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"8247","A Hard Day",8247,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8248","Endless Love",8248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8249","Deliver Us from Evil",8249,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8250","Saint Seiya: Legend of Sanctuary",8250,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8251","Head Full of Honey",8251,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8252","Cut Bank",8252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8253","The Falling",8253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8254","Sorry If I Call You Love",8254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8255","Reasonable Doubt",8255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8256","Open Windows",8256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8257","Turks & Caicos",8257,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"8258","The Toy Box",8258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8259","McCanick",8259,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8260","Rob the Mob",8260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8261","The Devil's Hand",8261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8262","Sadece Sen",8262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8263","The Two Faces of January",8263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8264","Reclaim",8264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8265","They Came Together",8265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8266","A Little Chaos",8266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8267","About Last Night",8267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8268","Two Days, One Night",8268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8269","Operation Arctic",8269,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8270","Outcast",8270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8271","This Is Where I Leave You",8271,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8272","Bad Grandpa .5",8272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8273","The Town that Dreaded Sundown",8273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8274","Kill the Messenger",8274,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"8275","Secret Tutor",8275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8276","Frank",8276,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8277","A Second Chance",8277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8278","Son of God",8278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8279","In Order of Disappearance",8279,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8280","White Bird in a Blizzard",8280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8281","In Your Eyes",8281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"8282","Flower and Snake: Zero",8282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"8283","Time Lapse",8283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8284","Sarajevo",8284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"8285","The Face of an Angel",8285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8286","Top Five",8286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8287","The Legend of Hercules",8287,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8288","The Pyramid",8288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8289","The Duke of Burgundy",8289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8290","Bad Ass 2: Bad Asses",8290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8291","22 Minutes",8291,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8292","Reach Me",8292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8293","Grace of Monaco",8293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8294","Get on Up",8294,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"8295","About a Young Man",8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8296","Planes: Fire & Rescue",8296,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8297","Flowers in the Attic",8297,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
"8298","Sugarbabies",8298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"8299","Samba",8299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8300","Forbidden Kingdom",8300,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"8301","Sexually Bugged!",8301,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8302","Monster High: Frights, Camera, Action!",8302,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"8303","Bang Bang",8303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8304","Labyrinth of Lies",8304,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"8305","Love at First Fight",8305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8306","Better Living Through Chemistry",8306,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8307","Stand by Me Doraemon",8307,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"8308","The Bag Man",8308,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8309","Hunting the Phantom",8309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8310","The Woman in Black 2: Angel of Death",8310,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"8311","Cloud 9",8311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"8312","The Swan Princess: A Royal Family Tale",8312,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8313","The Normal Heart",8313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8314","The One I Love",8314,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8315","Sex, Love & Therapy",8315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8316","Babysitting",8316,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8317","Burying the Ex",8317,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8318","Frontera",8318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"8319","Saint Laurent",8319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8320","LEGO DC Comics Super Heroes: Batman: Be-Leaguered",8320,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8321","Citizenfour",8321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8322","Force Majeure",8322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8323","Our Summer in Provence",8323,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8324","Pompeii",8324,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"8325","Tusk",8325,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"8326","Monsters: Dark Continent",8326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"8327","Jersey Boys",8327,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"8328","Veronica Mars",8328,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8329","Magic in the Moonlight",8329,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8330","The Double",8330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8331","The Fool",8331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8332","Northmen: A Viking Saga",8332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8333","The Sroty of Ong-nyeo",8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8334","Mercenaries",8334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8335","Karınca Kapanı",8335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8336","Young Ones",8336,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"8337","Just Before I Go",8337,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8338","The Trip to Italy",8338,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8339","Persecuted",8339,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8340","Starred Up",8340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8341","Testament of Youth",8341,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"8342","2047: Sights of Death",8342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8343","Clown",8343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8344","Tom at the Farm",8344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8345","Wyrmwood: Road Of The Dead",8345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8346","Rampage: Capital Punishment",8346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8347","Batman: Assault on Arkham",8347,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8348","Salting the Battlefield",8348,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8349","Love's Coming",8349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8350","The Calling",8350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8351","[REC]⁴ Apocalypse",8351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8352","Hyena",8352,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8353","Before I Disappear",8353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8354","The Club of the Misunderstood",8354,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"8355","Joe",8355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8356","Seal Team Eight: Behind Enemy Lines",8356,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"8357","Dragon Nest: Warriors' Dawn",8357,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"8358","Lost Time",8358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"8359","Human Capital",8359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8360","Hector and the Search for Happiness",8360,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8361","The Wonders",8361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8362","Sexy Warriors",8362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8363","Walk of Shame",8363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8364","The Connection",8364,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8365","The 7th Dwarf",8365,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"8366","Marvel One-Shot: All Hail the King",8366,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"8367","Rurouni Kenshin: Kyoto Inferno",8367,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8368","Avenged",8368,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"8369","Jessabelle",8369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"8370","Space Station 76",8370,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"8371","Faults",8371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8372","Happy Christmas",8372,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8373","Delirium",8373,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"8374","Moms' Night Out",8374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8375","Cooties",8375,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8376","Decoding Annie Parker",8376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8377","Obvious Child",8377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8378","The Disappearance of Eleanor Rigby: Them",8378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8379","Latitudes",8379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8380","Dead Snow 2: Red vs. Dead",8380,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8381","Little Forest: Summer/Autumn",8381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8382","French Women",8382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8383","The Forger",8383,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8384","Earth to Echo",8384,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"8385","Mrs Nergis",8385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8386","The Disappearance of Eleanor Rigby: Him",8386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"8387","Dying of the Light",8387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8388","Yves Saint Laurent",8388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8389","Infinitely Polar Bear",8389,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8390","Palo Alto",8390,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8391","Devil's Due",8391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8392","Shelter",8392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8393","These Final Hours",8393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"8394","Appleseed Alpha",8394,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8395","Young Mother 2",8395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8396","Bad Country",8396,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8397","GThai Movie 6: The Ghost of Pranakong",8397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8398","Far from Men",8398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"8399","Monster High: Freaky Fusion",8399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8400","Killers",8400,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"8401","How to Build a Better Boy",8401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"8402","Roger Waters: The Wall",8402,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8403","The Quiet Ones",8403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8404","The Torture Club",8404,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8405","The New Girlfriend",8405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"8406","Goodbye to All That",8406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8407","The Monkey King",8407,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"8408","Black Coal, Thin Ice",8408,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
