,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,release_year,release_decade
379,15,False,/oevAKf0C9YDeytCSHhpm22FvpWH.jpg,"[878, 10769]",113154,en,Invaders from Space,A bunch of pernicious salamander men from the planet Kulimon in the Moffit Galaxy plan on taking over Earth by unleashing a lethal plague on mankind. It's up to valiant superhero Starman from the Emerald Planet to save the human race before it's too late.,1.000419,/5ZAXl0hYRnYem8HRKJRPE2MC1N4.jpg,1965-01-01,Invaders from Space,False,0.0,0,1965,1960
380,16,False,,"[10749, 18, 878]",306294,en,The World of George Orwell: 1984,Early adaption of Orwell's Nineteen Eighty-Four as part of the Theatre 625 series.,1.00039,/pIYhXLbgq55pQSbp3CLjamCA3Ey.jpg,1965-11-28,The World of George Orwell: 1984,False,0.0,0,1965,1960
381,17,False,,"[878, 27, 12]",87690,es,Aventura al centro de la tierra,"In Spanish without subtitles, this is a Mexican horror film which has a variety of classic monsters, bat-like creatures, a rat-faced monster, dinosaurs and a cyclops.",1.000387,/4dQ4xYlK0mEv2v540Aij3T7FiQz.jpg,1965-09-02,Aventura al centro de la tierra,False,0.0,0,1965,1960
382,18,False,,"[10751, 35, 878]",84840,en,The Monkey's Uncle,"College whiz-kid Merlin Jones concocts a method for teaching advanced information to a chimpanzee, then creates a flying machine of his own design, ultimately raising havoc on the campus.",1.000372,/sx7Z0Ax21GNJ3473pXejzoawYKx.jpg,1965-08-18,The Monkey's Uncle,False,8.5,4,1965,1960
383,19,False,/fh0AJzyHARWlYxSEhpVqCYrlDM6.jpg,[878],42743,en,The Human Duplicators,"An alien is dispatched from a faraway galaxy to take over the Earth by ""duplicating"" humans and creating a race of zombies resembling animated pottery in this low-budget sci-fi film. Enjoy the opening and closing shots of the alien spacecraft resembling a Christmas tree bauble dancing in space, the faces of the ""duplicated"" humans shattering like a cheap vase when thrown to the floor, and the formative ""duplicates"" as they are cooked up in the lab in individual coffins. The alien's heart is softened by the persevering goodness of a beautiful blind woman, deeply conflicting his motives as the film plods to its ""climactic"" confrontation between the humans and their counterfeit duplicates.",1.000345,/cd9eSwiOw8mSPd8UIene2OmnWAO.jpg,1965-03-03,The Human Duplicators,False,2.0,2,1965,1960
384,0,False,/5gcdof2PKH1emllBdN1VXU706IP.jpg,"[10751, 12, 35, 878, 80]",2661,en,Batman,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,2.217442,/udDVJXtAFsQ8DimrXkVFqy4DGEQ.jpg,1966-07-30,Batman,False,6.0,154,1966,1960
385,1,False,/mzoj3fsvm7HbP8m8YatFqqXjepZ.jpg,"[12, 878]",2161,en,Fantastic Voyage,"The science of miniaturization has been unlocked, and the army has big plans. But when a scientist carrying the secret of the process is injured in a surprise attack, a life-threatening blood clot puts him into a coma. Now, a team of adventurers will have to use the technology to travel inside his body and destroy the clot.",2.071318,/hZRYghurxiVXzkSe0JLtfIaOwM0.jpg,1966-08-24,Fantastic Voyage,False,6.7,83,1966,1960
386,2,False,/sxmZ0u5AzxWOgfQuKy5ylvKbp9W.jpg,"[18, 878]",1714,en,Fahrenheit 451,"In the future, an oppressive government maintains control of public opinion by outlawing literature and maintaining a group of enforcers known as ""firemen"" to perform the necessary book burnings. Fireman Montag begins to question the morality of his vocation. Curious about the world of books, he soon falls in love with a beautiful young member of a pro-literature underground - and with literature itself.",1.901788,/rcy2czarYgMZxyyXjvt9OWK0bd.jpg,1966-09-06,Fahrenheit 451,False,7.0,157,1966,1960
387,3,False,/3kwqtiyZVo2cxE1oW3QMe9T2A7s.jpg,"[28, 27, 878]",3146,ja,Furankenshutain no Kaijū: Sanda tai Gaira,"An experimental lab animal called a gargantua escapes from his captors and is suspected to be the creature that is killing people all over the countryside. But when the gargantua from the lab appears at the same time as the evil gargantua, the two begin to battle across Japan.",1.246234,/l5bmYcIrdRqRe6gCgXlemNxSGMH.jpg,1966-07-31,The War of the Gargantuas,False,6.3,9,1966,1960
388,4,False,/3eQPdrWSDBK642pN1Is57Sqz6YY.jpg,"[12, 35, 14, 878]",23728,en,Our Man Flint,"When scientists use eco-terrorism to impose their will on the world by affecting extremes in the weather, Intelligence Chief Cramden calls in top agent Derek Flint.",1.217759,/2rMEYchRwPYXbvQxEdsF78kjtWN.jpg,1966-01-16,Our Man Flint,False,6.3,29,1966,1960
389,5,False,/7eq1PRb2wsvfmKEVtotwa4klHLy.jpg,"[16, 10751, 28, 878]",35780,en,Thunderbirds are GO,"Zero-X, a manned exploration mission crashes during lift-off on its maiden flight. Two years later an investigative committee finally concludes sabotage, and decides to call on the services of International Rescue to oversee security at the impending second launch. The second Zero-X successfully reaches its destination, but encounters unexpected hazards, ultimately leading to another call for assistance on its return to Earth. International Rescue respond, and once again Thunderbirds are GO!",1.209451,/r9DsKIHPtklQH8Wpenba925ylbc.jpg,1966-12-15,Thunderbirds are GO,False,5.6,14,1966,1960
390,6,False,/mmKJXRxmb0BkYvKaXqvSDByKQfw.jpg,[878],16387,en,Daleks' Invasion Earth: 2150 A.D.,Doctor Who and his companions are hurled into the future and make a horrifying discovery: the Daleks have conquered Earth! The metal fiends have devastated entire continents and turned the survivors into Robomen.,1.190917,/dzBpFVOgxwd8G95aOFQxd3PKcdz.jpg,1966-01-01,Daleks' Invasion Earth: 2150 A.D.,False,5.4,16,1966,1960
391,7,False,/j59dZMbBKV0E54VKROqTJwtj4cz.jpg,"[14, 28, 878, 10769]",3115,ja,ゴジラ・エビラ・モスラ　南海の大決闘,"The 7th film in the Godzilla series. After being caught in a storm in the south seas, several teenagers and thief arrive on an island where natives have been enslaved by a terrorist organization.  They also discover a sleeping Godzilla and decide to wake him up to aid in their plan to free the natives.",1.188596,/jxRoai0ScRfYfjHHwSAAmVn2jns.jpg,1966-12-17,Godzilla vs. The Sea Monster,False,5.7,15,1966,1960
392,8,False,/q99GlMlSzeIx0xLIxz83V7gR9Hg.jpg,"[14, 28, 27, 878, 12]",22899,ja,Daikaijû kettô: Gamera tai Barugon,"After a treacherous expedition to retrieve a giant opal, disaster strikes as the opal reveals itself to be an egg which spawns Barugon, demon dog from Hell! Armed with a deadly tongue and cold beams, Barugon wreaks havoc on Japan. Gamera comes to save the day.",1.150638,/rT1sU2bZ4FCc7XSTaValTYaGmGz.jpg,1966-04-17,Gamera vs. Barugon,False,5.7,6,1966,1960
393,9,False,/oTxRQrlLjiXrdRuYIkgkkbCDyeV.jpg,"[878, 27]",28763,en,Island of Terror,"A small island community is overrun with creeping, blobbish, tentacled monsters which liquefy and digest the bones from living creatures. The community struggles to fight back.",1.148899,/zHp1wEI7b2SdgYV8NRZJbM0vIRU.jpg,1966-06-20,Island of Terror,False,5.4,24,1966,1960
394,10,False,/1c03pM6R8aOmXEAqC6fXdqmOk7L.jpg,"[28, 35, 878]",77076,it,Le spie vengono dal semifreddo,"The foppish mad scientist Dr. Goldfoot (Vincent Price) plots another mad scheme to take over the world by killing off the major military leaders of every country; to that end, he creates in his secret lab a bevy of bodacious girl bombs; full-length, life-size robots that explode when embraced.",1.141064,/9EIqGzmsxpR80ZHVKGVQZy6GRTb.jpg,1966-11-09,Dr. Goldfoot and the Girl Bombs,False,5.7,7,1966,1960
395,11,False,,"[28, 80, 878, 53]",246264,de,Agent 505 - Todesfalle Beirut,"A couple of beautiful girls are murdered while sunbathing at a luxury hotel. The killer too is murdered, but able to reveal – before dying - that they were disposed of because the “knew too much”. Something bad is being planned in Beirut, and it has something to do with a man called The Sheikh, who has only four fingers. It seems this isn’t a lone incident. The Sheikh is also thought to be behind the assassination of several prominent scientists.",1.125343,/ujycFIt2k8TuQWfkFNEQ4dN3faT.jpg,1966-04-22,Agent 505 - Death Trap Beirut,False,0.0,0,1966,1960
396,12,False,/sVKnNgtY0awgIfljky90r3LsJVs.jpg,"[9648, 878, 53, 18]",20620,en,Seconds,"A secret organisation offers wealthy people a second chance at life. The customer picks out someone they want to be and the organisation surgically alters the customer to look like the intended person, stages the customer's death, gets rid of the intended person and the customer takes on a new life.",1.121373,/25qBeIxl8fQ1RZQ9E84rg91ABEv.jpg,1966-10-05,Seconds,False,7.0,55,1966,1960
397,13,False,/fPzPAdSJzXcyWv8Kq01Yv3ZVTyn.jpg,"[27, 878]",35616,en,Gammera the Invincible,"An atomic explosion awakens Gammera, a giant fire breathing turtle monster from his millions of years of hibernation.",1.107854,/3Ui2cWGj7PsikEBTorqJEfnc1io.jpg,1966-12-15,Gammera the Invincible,False,6.2,6,1966,1960
398,14,False,/cVArtTokUjkpKwNNm5TCFbohJAS.jpg,"[35, 878]",65904,cs,Kdo chce zabít Jessii?,"In this zany Czechoslovakian comedy, a scientist invents a machine that projects a sleeping person's dream on a screen; disaster soon follows when the machine malfunctions and the cartoon-like dream characters become very real!",1.104818,/3VPnsXBiGDIWprL8FUwzakpoM5f.jpg,1966-08-26,Who Wants To Kill Jessie?,False,6.4,7,1966,1960
399,15,False,/gMg5sTDgTgNQYHnapCdeqRBleKx.jpg,"[35, 878]",28281,en,Cartes sur table,A mad scientist uses his army of mechanical monsters to control people who have Type O blood.,1.104214,/qSoXtyRTQOPUBXGZTkE24YVAOu6.jpg,1966-04-27,Attack of the Robots,False,6.0,1,1966,1960
400,16,False,/5dQZkvwRD5BpVGOml6a0AN2vdom.jpg,"[27, 878]",27642,en,Queen of Blood,"A spaceship is sent to Mars after a alien distress signal is picked up. They find one survivor, but when a crew member is found drained of blood it's evident they have rescued a bloodsucking monster.",1.097767,/zMl8ZTgnbQ2Netv9hgsB43yJceg.jpg,1966-03-01,Queen of Blood,False,5.1,11,1966,1960
401,17,False,/9Tf5j4zxCngHrCwIXFgzbWQHTYQ.jpg,"[18, 878]",29452,ja,他人の顔,"A businessman with a disfigured face obtains a lifelike mask from his doctor, but the mask starts altering his personality.",1.09114,/h1rbLyfFP9xOXzJt5ODqVfxBWic.jpg,1966-07-15,The Face of Another,False,7.5,41,1966,1960
402,18,False,/br8aI8aJfptXpB6oTKl6DTzKIeS.jpg,"[28, 80, 27, 878]",30972,en,The Brides of Fu Manchu,"This time Fu Manchu and his army of henchmen are kidnaping the daughters of prominent scientists and taking them to his remote island headquarters. Instead of asking for ransom, Fu demands that the fathers help him to build a death ray, which he intends to use to take over the world. But Fu's archenemy, Nayland Smith of Scotland Yard, is determined not to let that happen.",1.082953,/xILxZqWpRwK1lzp5AwvjZ2Jyvhi.jpg,1966-12-16,The Brides of Fu Manchu,False,5.8,6,1966,1960
403,19,False,/1LImL954r6fxgMkciEhbEomDHik.jpg,"[12, 878]",415780,en,Doctor Who: The Power of the Daleks,"Following the Doctor's regeneration into a new, younger body, the TARDIS lands at an Earth colony on the planet Vulcan in the far future. Mistaken for an official Earth Examiner, the Doctor discovers that a scientist called Lesterson is attempting to reactivate two inanimate, subservient Daleks found in a crashed space rocket. The colonists refuse to heed the Doctor's dire warnings that the Daleks are dangerous.",1.066575,/3ovyQ0vFMnkLCpokgR2y1UvWadx.jpg,1966-11-05,Doctor Who: The Power of the Daleks,False,6.0,1,1966,1960
404,0,False,/vKF5Y5RhqENQxu4GOSj56NheBqe.jpg,"[80, 27, 878, 37]",3149,en,Jesse James Meets Frankenstein's Daughter,"Dr. Frankenstein's Granddaughter Maria, and her brother assistant Rudolph, moved to the old west because the lightning storms there are more frequent and intense, which allows them to work on the experiments of their grandfather. But the experiments are failing and Rudolph's been secretly killing the corpses afterwards. Meanwhile, the Lopez family leaves the town because of the evil going on there",1.044571,/akJPtcDfRhX8yqUkn8bDxVjqeE6.jpg,1966-04-09,Jesse James Meets Frankenstein's Daughter,False,4.8,5,1966,1960
405,1,False,/jEL7ui1TD9N2FIFE2kvVydXUIq2.jpg,"[878, 12]",26158,en,Around the World Under the Sea,A five man submarine plants sensors around the worlds oceans to monitor for a impending earthquake.,1.029766,/uOHiwK4P4NejyNyBitErILPvPfM.jpg,1966-06-22,Around the World Under the Sea,False,5.7,3,1966,1960
406,2,False,/uzWFFSso838ZLoKG5Er3qcZj2eJ.jpg,"[10770, 878, 27]",41302,en,Zontar: The Thing from Venus,A misguided scientist enables an alien from Venus named Zontar to come to earth in order to help solve man's problems...,1.010934,/9wmefPqTPqhYJjvE4ACOwMPRqq5.jpg,1966-01-01,Zontar: The Thing from Venus,False,2.5,3,1966,1960
407,3,False,/yz22Lqh7ecmiqFUGTFnnsAXgYf7.jpg,[878],200670,en,Invasion,"An alien spaceship crashes near a rural hospital. When the aliens are taken to the hospital, a mysterious force field suddenly appears around it.",1.010688,/p5QehvxFkzCXPajPvR5dWyUMiE0.jpg,1966-01-01,Invasion,False,8.0,2,1966,1960
408,4,False,/tXZ1KeZih4FxB3hW0gUMyVRC1cz.jpg,"[14, 878, 10751]",83811,en,The Daydreamer,"A fictional account of a teen-aged Hans Christian Anderson. In this film, young Hans runs away from home and each time he falls asleep he experiences in his dreams the different characters he would later write about including The Little Mermaid, Thumbelina and The Ugly Duckling.",1.009845,/mtVbsZgJCVWDfPRrkRjDBhdPJv9.jpg,1966-06-01,The Daydreamer,False,6.0,1,1966,1960
409,5,False,/ePCPmOYn3mWexr6Q68Zzxj5Odgs.jpg,"[35, 878]",102195,en,Um Biruta em Órbita,"A platonically wed American couple (Jerry Lewis, Connie Stevens) run a lunar weather station near an unwed Soviet couple.",1.007791,/539VR5yuDCFTEsRtXLio88apqRN.jpg,1966-10-26,Way Way Out,False,5.7,6,1966,1960
410,6,False,/6FP5Cg3efpa0fjiwNI7F0pzOay6.jpg,"[27, 878]",3210,en,The Projected Man,Matter-transmitter sabotage leaves a British scientist (Bryant Halliday) disfigured and full of amps.,1.007538,/yadKrEwBYX7eXEKA248ZU5Yxbuy.jpg,1966-01-01,The Projected Man,False,3.0,1,1966,1960
411,7,False,/d05mUpguOnQkNsLTKH7NbL0kWC0.jpg,"[27, 878]",74241,ja,Kaitei daisensô,"While covering a test of guided torpedoes, two reporters believe they see what appears to be a strange-looking swimming creature. They investigate the matter further and discover that there is a race of fish-men living under the sea. The fish-men capture the pair and keep them prisoner in their underwater city.",1.00572,/h6MGAgdNldKKFKGfml4aYvVMhEv.jpg,1966-07-01,Terror Beneath the Sea,False,5.3,4,1966,1960
